VENDEDOR,CLIENTE,PRODUTO,QUANTIDADE,UNIDADE_MEDIDA_NF,PREÇO_NF,DATA_NF,CRP_AJUSTADO,VLR_PRECO_LISTA,VLR_CONTRIBUICAO
319,16485,203,210,KGS,"126,009",3/29/2009,"16,95","51,17",  22.903 
402,23390,1443,4733,KGS,"22,477",2/2/2009,"10,68","26,64",  55.830 
413,4484,963,4383,KGS,"10,348",1/7/2010,"3,34","7,19",  30.701 
318,12098,135,6574,KGS,"6,643",3/12/2009,"2,07","4,66",  30.082 
318,12098,135,11395,KGS,"5,59",7/4/2009,"2,22","5,08",  38.361 
318,11732,1186,876,KGS,"109,096",4/20/2009,"50,32","114,93",  51.490 
319,16485,203,175,KGS,"143,065",6/28/2009,"14,77","34,41",  22.452 
324,36693,125,1753,KGS,"25,272",7/27/2009,"7,93","19,72",  30.399 
377,6969,91,17830,KGS,"2,574",4/30/2009,"0,83","2,52",  31.064 
377,6969,91,17830,KGS,"2,574",5/9/2009,"0,83","2,52",  31.064 
385,6969,91,17830,KGS,"2,574",5/25/2009,"0,83","2,52",  31.064 
413,6969,91,17830,KGS,"2,574",12/26/2009,"0,83","2,53",  31.064 
413,6969,91,17830,KGS,"2,574",1/4/2010,"0,83","2,53",  31.064 
413,6969,91,17830,KGS,"2,574",1/15/2010,"0,83","2,53",  31.064 
413,6969,91,17830,KGS,"2,574",1/23/2010,"0,83","2,53",  31.064 
413,6969,91,17830,KGS,"2,574",1/31/2010,"0,83","2,53",  31.064 
413,6969,91,17830,KGS,"2,574",2/7/2010,"0,83","2,53",  31.064 
413,6969,91,17830,KGS,"2,574",2/18/2010,"0,83","2,53",  31.064 
413,6969,91,17830,KGS,"2,574",2/22/2010,"0,83","2,53",  31.064 
425,6969,91,17830,KGS,"2,574",3/4/2010,"0,83","2,53",  31.064 
425,6969,91,17830,KGS,"2,574",3/12/2010,"0,83","2,53",  31.064 
425,6969,91,17830,KGS,"2,574",3/21/2010,"0,83","2,53",  31.064 
425,6969,91,17830,KGS,"2,574",3/28/2010,"0,83","2,53",  31.064 
425,6969,91,17830,KGS,"2,574",4/10/2010,"0,83","2,53",  31.064 
425,6969,91,17830,KGS,"2,574",4/19/2010,"0,83","2,53",  31.064 
425,6969,91,17830,KGS,"2,574",5/2/2010,"0,83","2,53",  31.064 
425,6969,91,17830,KGS,"2,574",5/14/2010,"0,83","2,53",  31.064 
425,6969,91,17830,KGS,"2,574",5/22/2010,"0,83","2,53",  31.064 
425,6969,91,17830,KGS,"2,574",5/29/2010,"0,83","2,53",  31.064 
425,6969,91,17830,KGS,"2,574",6/7/2010,"0,83","2,53",  31.064 
425,6969,91,17830,KGS,"2,574",6/24/2010,"0,83","2,53",  31.064 
425,6969,91,17830,KGS,"2,574",6/28/2010,"0,83","2,53",  31.064 
425,6969,91,17830,KGS,"2,574",7/4/2010,"0,83","2,53",  31.064 
425,6969,91,17830,KGS,"2,574",7/10/2010,"0,83","2,53",  31.064 
425,6969,91,17830,KGS,"2,574",7/24/2010,"0,83","2,53",  31.064 
425,6969,91,17830,KGS,"2,574",7/31/2010,"0,83","2,53",  31.064 
425,6969,91,17830,KGS,"2,574",8/12/2010,"0,83","2,53",  31.064 
425,6969,91,17830,KGS,"2,574",8/19/2010,"0,83","2,53",  31.064 
425,6969,91,17830,KGS,"2,574",8/26/2010,"0,83","2,53",  31.064 
425,6969,91,17830,KGS,"2,574",8/30/2010,"0,83","2,53",  31.064 
443,6969,91,17830,KGS,"2,574",9/13/2010,"0,83","2,53",  31.064 
443,6969,91,17830,KGS,"2,574",9/19/2010,"0,83","2,53",  31.064 
443,6969,91,17830,KGS,"2,574",9/26/2010,"0,83","2,53",  31.064 
443,6969,91,17830,KGS,"2,574",10/11/2010,"0,83","2,53",  31.064 
318,12098,24,657,KGS,"46,163",11/1/2009,"8,46","25,75",  24.772 
385,6969,91,17830,KGS,"2,574",6/8/2009,"0,82","2,52",  31.211 
385,6969,91,17830,KGS,"2,574",6/13/2009,"0,82","2,52",  31.211 
385,6969,91,17830,KGS,"2,574",6/20/2009,"0,82","2,52",  31.211 
385,6969,91,17830,KGS,"2,574",6/25/2009,"0,82","2,52",  31.211 
324,20580,459,7889,KGS,"10,257",6/20/2009,"4,47","10,70",  45.640 
402,23390,1439,6430,KGS,"10,4",9/4/2010,"4,20","12,23",  39.866 
389,32962,1093,876,KGS,"141,102",5/25/2009,"68,92","206,92",  63.230 
326,20566,235,876,KGS,"42,887",6/5/2010,"11,12","31,26",  27.830 
318,12098,135,10519,KGS,"6,058",8/13/2010,"2,39","5,82",  38.602 
413,4484,963,4383,KGS,"10,166",9/4/2009,"3,15","6,78",  30.733 
318,6929,9,2650,KGS,"19,383",10/15/2009,"6,72","22,34",  33.557 
108,37688,411,525,KGS,"74,399",8/31/2009,"20,10","73,49",  28.506 
401,23527,1210,1051,KGS,"196,534",7/22/2010,"103,76","210,72",  97.501 
413,4484,963,4383,KGS,"10,192",9/3/2009,"3,15","6,79",  30.847 
318,10479,2,3681,KGS,"11,75395",8/10/2009,"3,52","7,58",  30.292 
389,28415,256,350,KGS,"153,686",10/7/2010,"54,70","142,84",  34.646 
344,2368,102,1402,KGS,"20,501",9/18/2010,"3,14","7,09",  24.343 
328,14235,256,87,KGS,"356,499",5/2/2010,"65,88","160,55",  25.284 
318,9558,60,6914,KGS,"8,957",4/16/2010,"3,45","7,42",  38.071 
319,14752,411,596,KGS,"72,904",11/9/2009,"21,75","79,49",  30.488 
344,24044,87,701,KGS,"45,5",6/26/2010,"8,79","21,84",  25.736 
344,454,41,1051,KGS,"32,461",5/11/2009,"6,98","25,74",  26.785 
402,23390,1431,3015,KGS,"29,068",7/18/2009,"12,87","32,40",  48.832 
413,6969,91,17830,KGS,"2,574",11/21/2009,"0,80","2,42",  31.651 
318,12098,135,7451,KGS,"6,643",2/6/2009,"2,19","4,95",  33.175 
318,16230,411,876,KGS,"52,923",4/20/2009,"16,52","59,82",  31.889 
318,33475,411,420,KGS,"89,661",6/11/2010,"22,25","62,58",  28.312 
425,4484,963,4821,KGS,"10,062",3/21/2010,"3,26","5,96",  32.787 
402,23390,235,1753,KGS,"28,418",2/26/2010,"9,39","25,71",  33.359 
413,6969,91,17830,KGS,"2,574",11/6/2009,"0,79","2,40",  31.798 
413,6969,91,17830,KGS,"2,574",11/12/2009,"0,79","2,40",  31.798 
413,6969,91,17830,KGS,"2,574",11/26/2009,"0,79","2,40",  31.798 
413,6969,91,17830,KGS,"2,574",12/4/2009,"0,79","2,40",  31.798 
413,6969,91,17830,KGS,"2,574",12/10/2009,"0,79","2,40",  31.798 
413,6969,91,17830,KGS,"2,574",12/17/2009,"0,79","2,40",  31.798 
389,28415,256,350,KGS,"158,795",9/16/2010,"56,53","147,60",  35.794 
318,10479,3,5259,KGS,"7,87306",6/7/2010,"2,17","4,69",  29.971 
413,4484,963,4821,KGS,"10,088",1/30/2010,"3,25","6,62",  32.952 
335,11850,1369,5259,KGS,"10,959",9/19/2009,"3,99","12,14",  36.672 
402,23390,1452,12272,KGS,"5,954",8/19/2010,"2,45","7,12",  43.052 
389,2345,411,420,KGS,"87,763",11/7/2009,"20,75","75,86",  28.144 
318,12098,292,4032,KGS,"19,721",8/1/2009,"8,38","21,88",  45.746 
324,31475,94,60,KGS,"841,412",7/19/2009,"277,66","922,76",  33.825 
326,5505,72,1472,KGS,"25,558",3/1/2010,"6,17","14,37",  28.542 
326,18694,464,1051,KGS,"40,547",2/26/2010,"11,38","46,23",  30.653 
324,9607,125,3155,KGS,"17,979",10/14/2010,"6,42","18,46",  36.483 
324,31614,94,60,KGS,"715,182",9/26/2009,"201,85","737,88",  30.800 
326,20566,235,876,KGS,"45,604",7/4/2010,"11,82","33,25",  29.597 
324,33825,102,8766,KGS,"8,346",5/17/2010,"3,41","8,32",  43.274 
344,37,1369,7012,KGS,"9,867",10/19/2009,"3,93","15,96",  41.643 
318,33475,411,420,KGS,"91,949",10/10/2010,"22,76","55,47",  29.058 
318,33475,411,420,KGS,"91,949",10/10/2010,"22,76","55,47",  29.058 
385,6969,91,17830,KGS,"2,574",7/4/2009,"0,77","2,36",  32.092 
385,6969,91,17830,KGS,"2,574",7/12/2009,"0,77","2,36",  32.092 
413,6969,91,17830,KGS,"2,574",7/23/2009,"0,77","2,36",  32.092 
413,6969,91,17830,KGS,"2,574",7/30/2009,"0,77","2,36",  32.092 
371,32370,1364,1753,KGS,"27,794",12/11/2009,"8,80","32,16",  33.305 
425,13254,1359,1893,KGS,"34,489",8/30/2010,"13,28","40,47",  40.142 
318,10479,1,613,KGS,"42,38897",7/10/2010,"3,26","7,16",  23.985 
324,12560,94,60,KGS,"781,287",3/9/2009,"238,15","861,22",  32.588 
326,20566,235,876,KGS,"44,031",10/11/2010,"10,72","28,57",  29.178 
344,24044,87,876,KGS,"45,5",11/26/2009,"11,56","26,43",  29.729 
402,23390,266,16830,KGS,"3,432",8/24/2009,"1,23","3,93",  37.109 
319,36224,411,1051,KGS,"52,26",5/11/2009,"18,06","65,98",  35.944 
319,36224,411,1051,KGS,"52,26",5/11/2009,"18,06","65,98",  35.944 
318,33475,411,455,KGS,"91,468",12/17/2009,"24,47","74,52",  30.485 
371,30501,779,8106,KGS,"7,241",8/22/2009,"2,61","5,96",  37.534 
401,24580,495,1157,KGS,"30,94",12/5/2009,"6,65","34,72",  28.108 
328,37836,94,60,KGS,"724,1",10/9/2009,"202,46","822,38",  31.299 
371,30501,779,8106,KGS,"7,254",7/23/2009,"2,61","5,98",  37.639 
318,33475,411,420,KGS,"94,198",7/5/2010,"23,36","61,02",  29.750 
324,34057,80,4383,KGS,"12,168",10/9/2010,"4,08","13,59",  35.429 
344,24044,87,701,KGS,"45,5",1/30/2010,"7,54","20,09",  26.607 
326,18694,464,1051,KGS,"41,21",4/30/2010,"11,41","34,78",  31.315 
371,30501,779,8106,KGS,"7,28",9/25/2009,"2,62","5,99",  37.783 
318,33475,411,420,KGS,"94,289",9/18/2010,"23,34","53,32",  29.799 
318,16230,411,876,KGS,"56,03",5/18/2009,"17,50","63,32",  33.752 
344,13400,9,2629,KGS,"12,831",6/14/2010,"2,40","8,91",  27.432 
324,17664,149,5610,KGS,"8,242",2/4/2010,"2,43","7,22",  32.609 
402,23390,135,8766,KGS,"6,656",8/10/2009,"2,36","5,96",  37.628 
318,33475,411,420,KGS,"95,485",8/1/2010,"23,69","57,73",  30.153 
402,23390,1523,17532,KGS,"5,057",6/11/2010,"2,19","5,19",  50.254 
402,23390,1523,17532,KGS,"5,057",8/13/2010,"2,19","5,19",  50.254 
371,30501,779,8106,KGS,"7,423",6/15/2009,"2,67","6,11",  38.542 
413,6969,91,17830,KGS,"2,574",8/13/2009,"0,74","2,26",  32.679 
413,6969,91,17830,KGS,"2,574",8/22/2009,"0,74","2,26",  32.679 
413,6969,91,17830,KGS,"2,574",8/27/2009,"0,74","2,26",  32.679 
413,6969,91,17830,KGS,"2,574",9/11/2009,"0,74","2,26",  32.679 
413,6969,91,17830,KGS,"2,574",9/19/2009,"0,74","2,26",  32.679 
413,6969,91,17830,KGS,"2,574",9/26/2009,"0,74","2,26",  32.679 
413,6969,91,17830,KGS,"2,574",10/1/2009,"0,74","2,26",  32.679 
413,6969,91,17830,KGS,"2,574",10/16/2009,"0,74","2,26",  32.679 
413,6969,91,17830,KGS,"2,574",10/24/2009,"0,74","2,26",  32.679 
318,33475,411,455,KGS,"85,956",3/13/2010,"20,27","61,73",  29.888 
318,33475,411,455,KGS,"87,269",2/7/2010,"20,97","58,96",  30.167 
402,23390,1457,3506,KGS,"20,319",7/19/2010,"8,00","25,41",  43.203 
318,12996,9,4544,KGS,"17,342",6/6/2009,"7,15","18,68",  46.320 
324,34057,80,7012,KGS,"10,309",2/21/2010,"4,08","9,32",  43.645 
319,26044,411,350,KGS,"97,487",9/24/2009,"17,68","107,69",  27.932 
430,11850,1359,7012,KGS,"10,66",7/1/2010,"4,29","10,44",  44.662 
318,9558,60,6914,KGS,"9,659",6/4/2010,"3,67","7,88",  41.388 
402,23390,1443,4733,KGS,"25,909",5/28/2009,"12,30","30,72",  64.395 
389,2345,411,455,KGS,"87,438",10/3/2009,"20,68","151,15",  30.375 
324,22042,35,1753,KGS,"20,644",1/17/2010,"4,16","9,70",  28.899 
318,12098,1288,175,KGS,"250,445",4/11/2010,"67,32","205,06",  32.048 
318,33475,411,455,KGS,"87,347",4/9/2010,"20,60","57,90",  30.371 
318,16230,411,876,KGS,"57,343",6/20/2009,"17,72","64,79",  34.708 
318,9031,379,3506,KGS,"28,444",6/1/2009,"12,72","32,82",  55.145 
402,23390,1456,5259,KGS,"13,26",6/11/2010,"5,12","16,39",  42.796 
402,23390,1456,5259,KGS,"13,26",6/17/2010,"5,12","16,39",  42.796 
402,23390,1456,5259,KGS,"13,26",6/21/2010,"5,12","16,39",  42.796 
402,23390,1456,5259,KGS,"13,26",7/12/2010,"5,12","16,39",  42.796 
344,37463,104,14025,KGS,"11,83",7/17/2009,"5,95","13,60",  82.409 
318,33475,411,455,KGS,"87,906",5/9/2010,"20,73","58,27",  30.566 
318,33475,411,455,KGS,"89,245",1/15/2010,"21,44","65,31",  30.849 
402,23390,1452,14025,KGS,"5,72",5/7/2009,"2,36","6,69",  47.190 
326,13,1374,1893,KGS,"21,944",9/3/2010,"5,42","22,01",  31.282 
324,30371,94,60,KGS,"813,904",8/28/2009,"242,22","885,44",  34.301 
326,20566,235,1051,KGS,"38,506",3/12/2010,"9,14","22,72",  30.862 
402,23390,1445,1753,KGS,"54,47",7/18/2009,"23,92","63,42",  53.548 
318,33475,411,420,KGS,"99,827",8/21/2010,"24,76","50,29",  31.527 
402,23390,1445,1753,KGS,"54,366",9/19/2009,"23,84","63,18",  53.510 
402,23390,135,8766,KGS,"6,656",6/4/2009,"2,28","5,75",  38.350 
324,36693,125,1753,KGS,"26,351",10/17/2009,"7,32","29,72",  33.359 
425,13254,1359,2209,KGS,"31,954",6/28/2010,"12,30","37,49",  43.408 
402,23390,1445,1753,KGS,"54,912",8/31/2009,"24,11","63,94",  53.991 
318,9031,379,3287,KGS,"29,224",11/13/2009,"12,82","36,06",  53.912 
318,9558,60,6914,KGS,"9,152",9/24/2009,"3,30","7,12",  40.444 
326,13,1374,3155,KGS,"17,485",5/29/2009,"5,72","18,85",  37.107 
318,12996,9,4544,KGS,"18,629",6/19/2010,"7,79","28,46",  49.250 
318,9558,60,6914,KGS,"9,204",1/15/2010,"3,33","7,15",  40.633 
318,9558,60,6914,KGS,"9,256",7/13/2009,"3,35","7,21",  40.822 
385,11850,1364,1753,KGS,"25,324",3/7/2010,"6,64","34,62",  32.757 
318,9558,60,6914,KGS,"10,114",7/22/2010,"3,85","8,25",  43.338 
344,37,1369,3506,KGS,"13,676",11/1/2009,"3,90","15,80",  34.291 
401,21933,149,14025,KGS,"5,824",12/10/2009,"2,39","5,21",  48.187 
326,20566,235,876,KGS,"48,321",8/20/2010,"11,77","29,26",  32.020 
318,12050,411,17532,KGS,"36,998",11/26/2009,"20,93","40,27",  281.776 
344,23710,94,60,KGS,"807,703",1/30/2010,"230,25","935,25",  34.647 
324,12560,94,60,KGS,"864,279",5/10/2009,"263,44","732,82",  36.050 
326,13,1374,2524,KGS,"18,382",4/11/2010,"4,98","16,56",  33.821 
344,27559,91,17830,KGS,"2,665",8/20/2009,"0,74","2,26",  34.302 
344,27559,91,17830,KGS,"2,665",10/17/2009,"0,74","2,26",  34.302 
326,20566,235,1051,KGS,"39,533",3/14/2010,"9,17","22,81",  31.907 
413,4484,963,5259,KGS,"10,608",11/22/2009,"3,43","7,36",  37.771 
344,13400,9,2629,KGS,"13,78",8/8/2010,"2,45","8,29",  29.797 
318,10479,2,4470,KGS,"11,90423",6/20/2009,"3,67","7,91",  36.794 
318,9558,60,6914,KGS,"9,204",11/9/2009,"3,26","7,02",  41.089 
402,23390,266,14726,KGS,"4,03",1/11/2009,"1,36","4,60",  39.336 
318,9558,60,6914,KGS,"9,139",8/17/2009,"3,22","6,94",  40.924 
324,12560,94,60,KGS,"891,969",9/13/2009,"275,96","1008,81",  36.960 
344,27559,91,17830,KGS,"2,951",3/16/2009,"0,90","2,72",  36.611 
377,6969,91,11886,KGS,"3,679",3/7/2009,"0,91","2,72",  32.961 
377,6969,91,11886,KGS,"3,679",3/9/2009,"0,91","2,72",  32.961 
377,6969,91,11886,KGS,"3,679",3/16/2009,"0,91","2,72",  32.961 
318,25640,379,5610,KGS,"28,418",5/3/2010,"14,05","39,50",  80.608 
324,12560,94,60,KGS,"894,699",8/14/2009,"276,80","1011,91",  37.074 
425,13254,1359,2209,KGS,"33,254",7/31/2010,"12,78","38,95",  45.224 
318,6461,72,4418,KGS,"18,031",4/11/2010,"7,21","17,59",  47.789 
344,29944,125,3506,KGS,"19,448",2/1/2010,"7,16","26,21",  43.065 
402,23390,1440,13479,KGS,"8,164",1/19/2009,"3,69","9,21",  60.313 
402,23390,1446,1402,KGS,"99,385",9/4/2010,"47,76","126,54",  72.383 
324,12560,94,60,KGS,"905,437",8/30/2009,"281,43","1028,80",  37.440 
402,23390,1443,4733,KGS,"24,817",2/6/2010,"11,41","31,19",  63.475 
344,23710,94,60,KGS,"837,72",11/27/2009,"239,00","1092,13",  35.923 
319,36224,411,876,KGS,"61,126",5/16/2009,"18,39","67,21",  37.437 
402,23390,60,4619,KGS,"13,572",8/16/2010,"4,64","11,00",  41.235 
335,12978,1438,3155,KGS,"22,425",2/5/2010,"8,30","21,66",  44.561 
324,12560,94,60,KGS,"896,649",7/12/2009,"270,27","760,00",  37.583 
324,12560,94,60,KGS,"901,056",6/5/2009,"271,96","764,75",  37.746 
389,32962,1093,876,KGS,"144,703",7/20/2009,"67,44","189,65",  67.683 
326,18694,104,11571,KGS,"13,858",8/2/2010,"6,81","15,57",  81.546 
402,23390,1431,3769,KGS,"29,107",5/22/2009,"13,00","32,45",  60.694 
319,36224,411,525,KGS,"81,744",5/31/2009,"18,51","75,18",  33.196 
344,37,1359,3786,KGS,"18,993",2/2/2009,"7,07","19,69",  45.156 
389,32962,1093,876,KGS,"145,236",7/10/2009,"67,68","190,32",  67.941 
318,12996,9,4544,KGS,"16,432",5/7/2009,"6,24","18,82",  46.302 
319,36224,411,482,KGS,"88,66",7/9/2009,"19,77","90,36",  33.204 
318,31603,379,1753,KGS,"37,037",10/11/2009,"12,81","42,56",  42.477 
402,23390,1440,14036,KGS,"8,281",1/12/2009,"3,75","9,34",  63.638 
318,6461,72,3681,KGS,"19,24",7/2/2009,"7,02","16,04",  44.964 
377,6969,91,11886,KGS,"3,679",3/23/2009,"0,83","2,52",  33.842 
377,6969,91,11886,KGS,"3,679",3/30/2009,"0,83","2,52",  33.842 
326,13,1374,2840,KGS,"18,421",12/7/2009,"5,25","16,00",  37.394 
389,28415,256,525,KGS,"245,388",4/11/2009,"114,14","274,97",  68.905 
326,20566,235,1095,KGS,"40,677",4/2/2010,"9,44","23,47",  34.207 
318,12996,9,4544,KGS,"16,744",5/11/2009,"6,36","17,72",  47.196 
430,21341,459,7100,KGS,"13,960128",7/19/2010,"5,97","13,87",  56.726 
326,23589,41,5259,KGS,"15,47",9/4/2009,"6,07","17,06",  49.438 
328,35157,41,10519,KGS,"12,87",8/24/2009,"6,05","18,45",  71.709 
402,23390,1443,4733,KGS,"26,377",11/13/2009,"12,13","33,16",  67.428 
402,23390,60,5434,KGS,"12,051",6/22/2009,"4,13","9,81",  43.020 
318,25640,379,4733,KGS,"32,773",8/2/2010,"15,89","48,38",  79.927 
344,27559,91,17830,KGS,"2,951",5/17/2009,"0,83","2,52",  37.786 
335,12978,1438,3155,KGS,"26,962",9/4/2009,"10,75","32,72",  51.158 
377,6969,91,12886,KGS,"3,679",1/16/2009,"0,91","2,72",  35.734 
377,6969,91,12886,KGS,"3,679",1/20/2009,"0,91","2,72",  35.734 
377,6969,91,12886,KGS,"3,679",1/25/2009,"0,91","2,72",  35.734 
377,6969,91,12886,KGS,"3,679",2/1/2009,"0,91","2,72",  35.734 
377,6969,91,12886,KGS,"3,679",2/3/2009,"0,91","2,72",  35.734 
319,36224,411,482,KGS,"89,518",6/25/2009,"18,95","76,96",  34.014 
319,36224,411,482,KGS,"89,518",6/25/2009,"18,95","76,96",  34.014 
319,36224,411,482,KGS,"89,518",6/25/2009,"18,95","76,96",  34.014 
344,3934,94,60,KGS,"901,03",8/14/2009,"258,53","945,10",  38.550 
344,3934,94,60,KGS,"903,11",7/31/2009,"259,14","947,29",  38.638 
430,12978,47,3944,KGS,"10,972",4/22/2010,"2,31","10,57",  34.147 
324,12560,94,60,KGS,"869,934",2/25/2010,"239,19","971,56",  37.844 
318,6929,9,3786,KGS,"17,485",4/17/2009,"5,96","19,62",  43.625 
318,12592,1093,1314,KGS,"151,905",8/13/2009,"76,84","187,26",  98.631 
324,15757,80,15778,KGS,"9,152",8/13/2010,"4,34","12,18",  75.924 
335,12978,1438,3155,KGS,"23,309",4/27/2009,"8,49","23,52",  46.752 
324,12560,94,60,KGS,"880,269",4/18/2010,"242,75","986,03",  38.251 
328,38191,411,1753,KGS,"50,726",5/15/2010,"20,42","57,43",  53.120 
335,11850,1369,4689,KGS,"12,675",10/23/2009,"3,93","15,93",  41.014 
324,12560,94,60,KGS,"887,068",5/6/2010,"244,47","992,99",  38.556 
402,23390,1512,714,KGS,"123,786",2/1/2010,"49,48","155,94",  53.056 
335,12978,1438,3155,KGS,"23,647",5/3/2009,"8,62","23,88",  47.403 
318,12996,9,4544,KGS,"19,89",10/1/2010,"8,00","29,24",  54.007 
328,38753,94,60,KGS,"881,4",7/16/2010,"237,83","869,43",  38.614 
326,35837,94,60,KGS,"837,304",2/28/2010,"208,92","848,59",  37.703 
431,16485,203,105,KGS,"295,737",7/17/2010,"11,64","27,97",  29.830 
328,38191,411,1753,KGS,"51,649",2/5/2010,"20,64","58,03",  54.363 
344,24044,87,876,KGS,"45,5",10/17/2009,"7,16","43,64",  33.582 
318,9558,60,6914,KGS,"9,88",10/11/2010,"3,32","7,12",  45.364 
328,24807,93,30242,KGS,"3,016",5/10/2009,"1,20","3,15",  54.848 
324,12560,94,60,KGS,"922,428",5/31/2010,"254,22","1032,57",  40.093 
318,4428,1365,9327,KGS,"13,845",2/15/2009,"6,28","17,35",  70.526 
377,6969,91,12886,KGS,"3,679",1/3/2009,"0,82","2,46",  36.902 
377,6969,91,12886,KGS,"3,679",1/9/2009,"0,82","2,46",  36.902 
389,12985,135,8906,KGS,"7,605",8/27/2010,"2,52","6,13",  45.287 
318,12996,9,4544,KGS,"17,654",6/19/2009,"6,56","18,42",  50.433 
326,23589,41,5259,KGS,"15,444",9/18/2009,"5,75","17,52",  50.990 
326,23589,41,5259,KGS,"15,405",10/2/2009,"5,72","17,43",  50.915 
344,3934,94,60,KGS,"874,796",2/26/2010,"221,82","900,99",  39.179 
328,38191,411,1753,KGS,"51,285",3/1/2010,"20,11","56,54",  54.649 
344,3934,94,60,KGS,"920,27",9/23/2010,"246,96","752,32",  40.399 
324,12560,94,60,KGS,"896,467",10/1/2009,"232,70","945,13",  39.826 
319,36224,411,525,KGS,"89,518",6/25/2009,"18,95","76,96",  37.049 
328,38191,411,1753,KGS,"54,418",6/12/2010,"21,91","61,60",  56.979 
402,23390,1443,6311,KGS,"24,921",5/8/2009,"11,85","29,54",  82.487 
389,12985,135,8818,KGS,"7,605",7/30/2010,"2,46","5,99",  45.348 
335,12978,1438,3155,KGS,"25,09",5/2/2009,"9,13","25,31",  50.345 
324,12560,94,60,KGS,"902,161",1/2/2010,"234,82","1226,28",  40.040 
318,12996,9,4544,KGS,"21,021",8/30/2010,"8,46","30,92",  57.088 
402,23390,1451,876,KGS,"140,673",7/3/2010,"62,46","178,94",  68.518 
389,27608,379,1358,KGS,"43,043",1/16/2010,"12,14","49,32",  41.968 
319,37999,411,806,KGS,"75,543",11/28/2009,"22,17","81,04",  43.019 
402,23390,1445,3506,KGS,"46,605",4/25/2009,"22,29","58,53",  85.238 
324,12560,94,60,KGS,"958,282",6/19/2010,"264,09","1072,70",  41.652 
402,23390,1441,20985,KGS,"3,926",5/27/2010,"1,45","3,45",  51.971 
402,23390,1441,20985,KGS,"3,926",5/27/2010,"1,45","3,45",  51.971 
318,6461,72,5399,KGS,"17,797",3/12/2010,"7,12","17,36",  57.626 
319,16485,203,350,KGS,"118,898",2/9/2009,"18,03","59,37",  35.305 
326,13,1374,3155,KGS,"17,459",3/1/2010,"4,50","14,93",  40.897 
318,10479,2,7100,KGS,"9,49546",2/1/2009,"3,01","6,39",  46.018 
328,38753,94,60,KGS,"881,4",7/18/2010,"214,14","862,63",  40.035 
318,19160,9,3786,KGS,"20,592",5/14/2010,"7,28","26,58",  50.399 
326,35837,94,60,KGS,"907,634",10/16/2010,"228,60","696,40",  40.742 
326,13,1374,3155,KGS,"17,576",2/1/2010,"4,52","15,02",  41.188 
326,13,1374,2840,KGS,"18,941",5/22/2010,"4,68","18,99",  40.508 
389,12985,135,8871,KGS,"7,605",7/25/2009,"2,39","5,46",  46.278 
402,23390,1452,17532,KGS,"5,954",8/14/2009,"2,45","7,16",  61.504 
402,23390,1452,17532,KGS,"5,954",8/19/2010,"2,45","7,12",  61.504 
328,24807,93,28226,KGS,"3,133",4/17/2010,"1,19","3,16",  54.959 
389,12985,135,8695,KGS,"7,605",3/25/2010,"2,33","5,32",  45.861 
389,12985,135,8766,KGS,"7,605",10/17/2009,"2,35","5,36",  46.091 
402,23390,1446,1402,KGS,"118,404",12/21/2009,"56,31","136,64",  87.052 
371,30501,779,9537,KGS,"8,242",9/9/2010,"2,88","10,55",  51.115 
326,13,1374,3155,KGS,"18,733",4/3/2010,"5,07","16,86",  43.097 
319,16485,203,350,KGS,"118,183",3/1/2009,"15,90","52,35",  35.798 
389,12985,135,8766,KGS,"7,605",2/25/2010,"2,33","5,32",  46.235 
324,17664,149,7977,KGS,"7,995",3/25/2010,"2,35","5,08",  45.054 
389,12985,135,8783,KGS,"7,605",12/12/2009,"2,33","5,32",  46.325 
319,23838,203,1402,KGS,"57,07",1/30/2009,"20,14","65,64",  51.771 
402,23390,135,10519,KGS,"6,656",4/24/2009,"2,12","5,65",  47.665 
318,9558,60,6914,KGS,"10,738",9/2/2010,"3,59","7,74",  49.417 
344,3934,94,60,KGS,"901,03",10/23/2009,"215,90","1127,47",  41.108 
389,12985,135,8801,KGS,"7,605",2/6/2010,"2,33","5,32",  46.420 
402,23390,464,1753,KGS,"37,7",9/9/2010,"11,41","35,36",  46.079 
324,12560,94,60,KGS,"1000,831",7/15/2010,"273,72","1000,64",  43.626 
389,12985,135,8888,KGS,"7,605",8/23/2009,"2,35","5,36",  46.733 
402,23390,135,10519,KGS,"6,656",3/27/2009,"2,12","5,28",  47.751 
389,12985,135,8836,KGS,"7,605",5/16/2010,"2,33","5,68",  46.605 
389,12985,135,8923,KGS,"7,605",8/7/2009,"2,35","5,36",  46.917 
402,23390,1512,794,KGS,"126,815",10/15/2009,"50,68","159,76",  60.451 
402,23390,1443,6311,KGS,"26,091",9/14/2009,"12,34","31,06",  86.805 
389,12985,135,8871,KGS,"7,605",4/24/2010,"2,33","5,32",  46.789 
371,30501,779,10014,KGS,"8,021",7/22/2010,"2,82","9,34",  52.118 
389,12985,135,8888,KGS,"7,605",6/18/2010,"2,33","5,68",  46.879 
318,12996,9,4544,KGS,"17,641",11/16/2009,"6,18","22,61",  52.057 
389,12985,135,8976,KGS,"7,605",11/23/2009,"2,35","5,36",  47.195 
413,4484,963,7012,KGS,"10,27",10/26/2009,"3,32","7,58",  48.742 
389,12985,135,8713,KGS,"7,605",5/31/2009,"2,28","5,16",  46.386 
324,12560,94,60,KGS,"1013,415",8/7/2010,"277,72","1015,24",  44.142 
